user_id,data_usage_GB,call_minutes,sms_count,avg_recharge,last_recharge,recharge_time,city,user_type,recommended_plan
19894,10.89,274,46,461.8,467.37,morning,Mumbai,prepaid,combo
19895,6.08,117,11,397.64,456.39,night,Pune,postpaid,data
19896,13.38,477,5,131.67,167.06,afternoon,Pune,postpaid,combo
19897,12.94,277,36,495.85,153.12,evening,Chennai,prepaid,combo
19898,11.6,244,47,324.77,85.12,night,Chennai,prepaid,combo
19899,2.36,224,1,441.31,85.56,morning,Hyderabad,prepaid,data
19900,9.59,465,39,194.81,298.54,morning,Pune,prepaid,combo
19901,7.19,287,10,330.72,61.1,night,Hyderabad,prepaid,data
19902,9.87,348,10,265.09,247.35,night,Delhi,postpaid,combo
19903,18.45,174,9,387.26,319.67,morning,Pune,prepaid,data
19904,9.66,50,33,472.88,173.06,afternoon,Chennai,postpaid,data
19905,0.38,222,10,373.23,345.06,night,Bangalore,postpaid,combo
19906,8.83,124,41,226.36,86.69,morning,Hyderabad,prepaid,data
19907,16.43,470,33,487.52,99.13,afternoon,Delhi,postpaid,combo
19908,15.62,144,10,82.84,340.46,evening,Hyderabad,prepaid,data
19909,10.32,354,34,262.18,302.11,afternoon,Pune,prepaid,combo
19910,5.07,42,7,211.88,172.98,evening,Chennai,postpaid,combo
19911,9.36,524,9,411.53,356.4,morning,Chennai,postpaid,combo
19912,11.32,560,31,329.1,158.07,morning,Pune,postpaid,combo
19913,20.0,361,30,91.33,58.64,morning,Mumbai,prepaid,combo
19914,12.92,509,3,278.6,132.22,evening,Hyderabad,prepaid,combo
19915,13.92,507,2,409.74,347.31,morning,Pune,prepaid,combo
19916,9.88,288,44,315.21,259.83,morning,Chennai,prepaid,combo
19917,7.15,459,45,201.78,338.1,afternoon,Delhi,prepaid,combo
19918,16.28,311,29,180.62,234.26,morning,Bangalore,postpaid,combo
19919,9.95,527,10,477.73,259.89,morning,Delhi,postpaid,combo
19920,19.89,286,46,111.51,72.88,afternoon,Chennai,prepaid,combo
19921,9.2,89,33,346.36,445.12,night,Bangalore,postpaid,data
19922,1.45,460,2,494.93,122.43,afternoon,Mumbai,prepaid,combo
19923,13.68,264,41,125.88,89.18,morning,Hyderabad,prepaid,combo
19924,1.03,223,20,127.93,319.5,morning,Delhi,postpaid,combo
19925,5.08,116,40,352.93,187.2,morning,Chennai,postpaid,combo
19926,7.14,110,10,147.4,472.08,night,Mumbai,postpaid,combo
19927,14.82,377,10,78.0,195.63,morning,Hyderabad,prepaid,combo
19928,9.94,571,23,227.34,471.32,afternoon,Delhi,prepaid,combo
19929,0.67,38,34,83.46,315.51,night,Mumbai,prepaid,combo
19930,12.38,366,39,230.72,486.11,evening,Mumbai,postpaid,combo
19931,8.29,412,12,450.08,85.76,afternoon,Hyderabad,postpaid,combo
19932,18.44,104,24,249.42,488.27,evening,Chennai,prepaid,data
19933,10.04,579,4,295.82,254.72,evening,Delhi,postpaid,combo
19934,14.21,151,9,235.02,230.9,evening,Pune,prepaid,data
19935,4.46,134,37,146.97,350.49,evening,Pune,postpaid,combo
19936,15.24,72,33,175.64,412.56,afternoon,Mumbai,postpaid,data
19937,14.45,381,3,69.25,454.84,afternoon,Delhi,postpaid,combo
19938,18.09,213,24,490.53,401.97,morning,Hyderabad,prepaid,data
19939,0.77,329,48,399.08,279.38,morning,Pune,prepaid,combo
19940,9.01,148,34,91.56,418.04,evening,Mumbai,postpaid,data
19941,13.62,184,21,423.63,362.12,night,Bangalore,prepaid,data
19942,1.99,501,22,144.65,328.19,morning,Chennai,postpaid,combo
19943,8.27,191,23,178.15,280.28,morning,Delhi,prepaid,data
19944,18.85,506,9,195.79,221.74,night,Mumbai,postpaid,combo
19945,8.78,138,2,338.59,61.98,afternoon,Chennai,prepaid,data
19946,19.71,531,10,483.41,49.98,night,Delhi,prepaid,combo
19947,1.23,270,33,413.0,135.69,night,Delhi,postpaid,combo
19948,14.38,62,15,320.92,343.08,evening,Hyderabad,prepaid,data
19949,11.66,100,25,239.6,386.0,morning,Bangalore,prepaid,data
19950,10.06,259,42,406.06,492.24,night,Chennai,prepaid,combo
19951,19.42,237,18,105.82,470.2,evening,Bangalore,postpaid,combo
19952,2.68,445,27,168.77,467.02,afternoon,Delhi,prepaid,combo
19953,17.93,567,47,431.42,95.49,morning,Bangalore,postpaid,combo
19954,13.86,98,37,415.25,449.29,night,Chennai,postpaid,data
19955,5.25,304,20,256.47,445.5,night,Delhi,postpaid,combo
19956,18.04,51,46,338.61,123.54,evening,Pune,prepaid,data
19957,8.64,552,16,386.05,282.61,morning,Hyderabad,prepaid,combo
19958,16.3,592,49,70.3,449.11,morning,Mumbai,postpaid,combo
19959,7.84,482,46,254.21,89.62,morning,Pune,prepaid,combo
19960,17.03,479,41,264.78,75.01,evening,Bangalore,prepaid,combo
19961,12.77,84,16,432.27,434.5,morning,Mumbai,prepaid,data
19962,2.91,397,7,137.41,443.15,morning,Pune,prepaid,combo
19963,13.03,491,22,122.0,69.88,evening,Hyderabad,prepaid,combo
19964,3.91,549,26,286.9,143.6,night,Mumbai,prepaid,combo
19965,8.3,11,46,338.87,453.63,evening,Bangalore,prepaid,data
19966,3.49,547,25,80.45,124.56,morning,Chennai,prepaid,combo
19967,0.54,180,41,257.11,374.17,morning,Hyderabad,prepaid,combo
19968,4.32,483,18,98.09,178.55,afternoon,Mumbai,prepaid,combo
19969,10.77,431,33,205.06,464.54,afternoon,Hyderabad,postpaid,combo
19970,9.68,542,14,325.79,326.56,evening,Pune,prepaid,combo
19971,10.08,295,3,474.93,472.31,evening,Pune,postpaid,data
19972,5.03,47,0,268.26,402.79,afternoon,Chennai,prepaid,combo
19973,13.73,134,43,160.77,233.16,morning,Hyderabad,prepaid,data
19974,14.11,324,27,403.66,478.05,afternoon,Chennai,prepaid,combo
19975,7.22,580,39,161.82,237.81,afternoon,Mumbai,postpaid,combo
19976,17.64,53,9,459.82,164.95,night,Delhi,prepaid,data
19977,12.92,341,27,157.52,423.03,night,Mumbai,postpaid,combo
19978,14.29,552,35,290.06,344.67,morning,Pune,prepaid,combo
19979,5.62,174,17,214.41,104.69,afternoon,Mumbai,prepaid,combo
19980,0.11,367,39,153.8,55.48,night,Hyderabad,prepaid,combo
19981,17.32,521,2,478.61,254.06,morning,Mumbai,postpaid,combo
19982,16.47,464,42,344.9,356.74,evening,Hyderabad,prepaid,combo
19983,2.55,228,45,200.39,433.19,evening,Delhi,prepaid,combo
19984,7.54,193,15,329.32,479.37,evening,Mumbai,prepaid,combo
19985,13.26,392,27,73.14,399.23,afternoon,Mumbai,postpaid,combo
19986,13.08,308,0,181.8,434.24,evening,Delhi,prepaid,combo
19987,17.22,412,14,147.31,230.03,afternoon,Hyderabad,prepaid,combo
19988,2.89,450,11,206.0,77.21,afternoon,Delhi,postpaid,combo
19989,8.66,586,31,262.38,277.73,night,Chennai,postpaid,combo
19990,2.03,388,24,151.87,302.39,evening,Hyderabad,prepaid,combo
19991,7.85,571,46,293.4,274.63,morning,Delhi,prepaid,combo
19992,0.4,318,15,416.49,84.43,evening,Pune,postpaid,combo
19993,17.98,479,35,216.83,219.04,evening,Pune,postpaid,combo
19994,10.59,60,38,464.8,90.6,afternoon,Bangalore,prepaid,data
19995,17.01,285,36,297.55,484.76,morning,Bangalore,postpaid,combo
19996,1.29,566,20,75.25,128.25,evening,Delhi,postpaid,combo
19997,4.63,443,45,183.35,166.11,morning,Pune,postpaid,combo
19998,5.26,389,9,269.94,174.37,morning,Bangalore,prepaid,combo
19999,7.8,124,11,181.38,227.5,evening,Mumbai,postpaid,combo
20000,16.08,145,13,223.21,394.16,evening,Bangalore,postpaid,data
20001,7.79,376,26,366.18,159.58,evening,Hyderabad,postpaid,combo
20002,4.17,30,17,408.38,417.17,morning,Bangalore,prepaid,data
20003,1.39,539,49,163.53,73.98,morning,Chennai,prepaid,combo
20004,1.68,371,33,351.09,367.46,evening,Delhi,postpaid,combo
20005,15.22,280,10,110.82,396.06,night,Chennai,prepaid,data
20006,8.95,228,14,159.69,53.17,morning,Delhi,postpaid,combo
20007,14.55,328,4,105.26,137.47,evening,Mumbai,postpaid,combo
20008,13.68,475,36,387.24,224.24,afternoon,Chennai,postpaid,combo
20009,2.79,413,38,120.66,135.14,evening,Mumbai,postpaid,combo
20010,2.94,130,33,333.84,432.9,morning,Chennai,postpaid,combo
20011,15.13,71,24,405.13,170.87,morning,Delhi,postpaid,data
20012,14.45,106,32,353.02,134.0,afternoon,Hyderabad,postpaid,data
20013,7.62,445,32,276.92,117.89,afternoon,Delhi,postpaid,combo
20014,1.64,423,14,298.79,374.16,afternoon,Hyderabad,postpaid,combo
20015,0.34,138,0,322.44,436.11,afternoon,Bangalore,postpaid,data
20016,5.83,255,37,261.16,90.48,afternoon,Bangalore,postpaid,combo
20017,0.28,19,44,271.63,465.07,evening,Pune,postpaid,combo
20018,4.68,586,6,377.98,408.94,night,Delhi,prepaid,combo
20019,8.45,426,11,283.78,102.72,night,Mumbai,postpaid,combo
20020,2.52,358,3,291.48,374.46,night,Bangalore,prepaid,combo
20021,2.18,428,25,340.99,494.61,night,Chennai,prepaid,combo
20022,17.94,174,9,353.53,209.37,morning,Chennai,postpaid,data
20023,11.75,188,7,267.3,374.63,afternoon,Hyderabad,postpaid,data
20024,18.7,63,49,147.32,81.09,evening,Delhi,prepaid,data
20025,6.98,328,24,439.98,446.55,morning,Chennai,postpaid,combo
20026,13.58,55,31,363.06,309.3,morning,Chennai,prepaid,data
20027,4.17,439,42,156.13,192.46,night,Bangalore,postpaid,combo
20028,12.4,386,37,123.91,291.19,morning,Hyderabad,prepaid,combo
20029,2.68,187,26,207.32,442.22,night,Chennai,postpaid,combo
20030,0.14,528,15,283.47,158.24,night,Hyderabad,postpaid,combo
20031,18.64,137,27,481.28,94.18,night,Hyderabad,postpaid,data
20032,11.14,500,21,476.8,154.21,night,Delhi,prepaid,combo
20033,18.55,243,2,239.58,99.93,evening,Mumbai,postpaid,data
20034,6.74,21,37,160.87,268.94,night,Hyderabad,postpaid,combo
20035,6.62,595,42,356.53,315.45,morning,Hyderabad,postpaid,combo
20036,8.07,559,36,242.64,247.97,morning,Pune,postpaid,combo
20037,14.15,497,17,57.29,75.64,morning,Hyderabad,postpaid,combo
20038,11.36,416,13,92.12,305.49,morning,Delhi,prepaid,combo
20039,18.51,488,30,225.18,238.5,morning,Chennai,prepaid,combo
20040,0.61,223,27,342.71,405.08,evening,Chennai,postpaid,combo
20041,14.19,30,4,87.42,439.09,morning,Bangalore,postpaid,data
20042,6.67,477,48,442.31,474.58,night,Hyderabad,prepaid,combo
20043,3.69,454,7,329.05,329.79,morning,Hyderabad,postpaid,combo
20044,10.26,220,17,159.39,448.54,evening,Mumbai,postpaid,data
20045,10.15,258,22,310.54,227.37,night,Pune,prepaid,combo
20046,2.83,116,31,400.16,388.76,morning,Mumbai,postpaid,combo
20047,4.12,526,47,264.52,51.13,afternoon,Delhi,postpaid,combo
20048,8.22,474,35,200.37,76.07,evening,Bangalore,postpaid,combo
20049,8.24,297,11,458.6,350.82,morning,Mumbai,prepaid,combo
20050,6.42,38,23,254.13,475.14,afternoon,Bangalore,postpaid,data
20051,3.06,127,2,301.78,391.33,afternoon,Pune,postpaid,combo
20052,0.19,142,21,406.98,58.78,evening,Hyderabad,postpaid,combo
20053,19.41,167,1,262.1,494.69,afternoon,Hyderabad,postpaid,data
20054,18.88,182,23,115.02,329.68,evening,Hyderabad,postpaid,data
20055,9.72,343,7,329.81,117.42,evening,Chennai,postpaid,combo
20056,19.9,430,36,105.74,141.07,afternoon,Delhi,postpaid,combo
20057,13.51,269,0,193.87,378.91,morning,Bangalore,prepaid,combo
20058,1.47,567,36,100.32,208.23,evening,Bangalore,prepaid,combo
20059,2.44,145,45,464.52,486.64,night,Chennai,postpaid,combo
20060,18.33,225,3,81.8,386.8,afternoon,Chennai,prepaid,data
20061,12.64,473,7,310.27,330.24,afternoon,Bangalore,postpaid,combo
20062,16.88,233,24,485.9,408.69,afternoon,Hyderabad,postpaid,data
20063,17.98,504,31,188.78,199.92,evening,Chennai,postpaid,combo
20064,9.01,27,15,368.39,211.26,evening,Pune,prepaid,data
20065,1.07,213,30,292.49,352.88,night,Mumbai,prepaid,combo
20066,3.85,143,4,170.16,418.99,evening,Hyderabad,prepaid,data
20067,1.42,356,42,402.07,103.89,afternoon,Hyderabad,postpaid,combo
20068,3.86,117,12,63.95,449.09,morning,Mumbai,postpaid,combo
20069,8.27,432,7,163.74,59.01,night,Mumbai,postpaid,combo
20070,2.45,522,10,94.86,493.59,evening,Pune,postpaid,combo
20071,3.42,24,2,417.24,345.86,afternoon,Pune,postpaid,combo
20072,8.97,514,32,232.09,479.33,morning,Hyderabad,postpaid,combo
20073,6.87,598,3,87.76,253.13,morning,Pune,prepaid,combo
20074,9.41,513,45,485.71,342.15,afternoon,Mumbai,prepaid,combo
20075,8.64,183,21,230.9,323.37,afternoon,Delhi,prepaid,data
20076,12.93,120,33,80.07,383.81,afternoon,Bangalore,postpaid,data
20077,18.75,126,45,218.28,245.15,evening,Hyderabad,postpaid,data
20078,2.25,50,38,213.08,144.7,evening,Hyderabad,postpaid,combo
20079,2.08,15,42,108.07,453.74,afternoon,Chennai,prepaid,combo
20080,17.07,285,34,373.67,253.04,afternoon,Delhi,prepaid,combo
20081,10.18,77,16,429.68,96.59,afternoon,Bangalore,prepaid,data
20082,15.35,500,31,418.82,111.22,morning,Bangalore,prepaid,combo
20083,4.39,136,25,178.5,329.92,afternoon,Mumbai,postpaid,combo
20084,16.59,595,14,110.69,72.65,morning,Bangalore,prepaid,combo
20085,18.48,134,31,456.09,336.72,afternoon,Hyderabad,prepaid,data
20086,12.75,267,3,215.37,97.51,evening,Chennai,postpaid,data
20087,2.21,360,29,386.73,376.35,morning,Delhi,prepaid,combo
20088,17.92,318,18,170.36,142.52,night,Delhi,prepaid,combo
20089,15.87,258,41,224.59,408.62,night,Mumbai,postpaid,combo
20090,15.04,527,16,154.11,205.85,night,Delhi,prepaid,combo
20091,0.83,52,16,250.12,358.52,evening,Bangalore,postpaid,topup
20092,16.0,412,11,64.32,265.04,afternoon,Mumbai,postpaid,combo
20093,2.85,155,14,185.01,497.22,evening,Chennai,postpaid,combo
20094,4.53,295,28,92.4,236.49,evening,Delhi,postpaid,combo
20095,11.58,208,10,331.16,438.13,afternoon,Bangalore,postpaid,combo
20096,5.37,410,26,92.63,460.31,afternoon,Delhi,postpaid,combo
20097,13.26,190,13,272.46,320.25,morning,Delhi,prepaid,data
20098,12.2,201,14,390.74,145.16,evening,Mumbai,prepaid,combo
20099,2.25,140,12,171.36,425.32,afternoon,Hyderabad,postpaid,combo
20100,13.15,418,33,196.53,435.12,afternoon,Bangalore,prepaid,combo
20101,18.49,423,4,323.06,65.32,night,Delhi,prepaid,combo
20102,3.31,173,5,112.33,482.18,morning,Hyderabad,postpaid,data
20103,11.98,343,46,180.23,379.12,afternoon,Mumbai,postpaid,combo
20104,6.9,160,28,438.95,217.08,afternoon,Mumbai,postpaid,combo
20105,9.25,123,42,403.8,402.48,night,Mumbai,postpaid,data
20106,5.81,537,32,158.5,279.57,morning,Delhi,postpaid,combo
20107,7.15,370,23,367.39,66.66,afternoon,Chennai,postpaid,combo
20108,0.68,198,43,113.5,137.17,evening,Mumbai,prepaid,combo
20109,19.63,239,48,240.58,324.17,evening,Hyderabad,postpaid,combo
20110,12.53,304,28,111.01,350.29,evening,Delhi,prepaid,combo
20111,10.06,526,32,248.12,459.0,afternoon,Chennai,postpaid,combo
20112,7.74,83,1,76.34,400.41,evening,Delhi,prepaid,data
20113,10.83,39,33,438.94,381.94,night,Delhi,prepaid,data
20114,7.66,345,29,357.37,298.25,afternoon,Hyderabad,prepaid,combo
20115,7.26,276,17,213.74,126.62,morning,Pune,postpaid,data
20116,9.33,24,21,224.96,387.33,night,Bangalore,prepaid,data
20117,5.59,437,2,461.16,251.56,night,Hyderabad,postpaid,combo
20118,3.68,575,15,466.56,121.77,night,Delhi,postpaid,combo
20119,11.18,22,9,359.59,218.01,morning,Pune,postpaid,data
20120,16.87,584,14,266.96,352.98,morning,Bangalore,postpaid,combo
20121,3.14,321,11,308.71,291.74,night,Bangalore,postpaid,combo
20122,0.75,304,44,227.18,388.98,morning,Chennai,prepaid,combo
20123,5.01,76,11,112.71,400.01,afternoon,Mumbai,prepaid,combo
20124,19.6,434,38,278.42,481.91,evening,Bangalore,prepaid,combo
20125,16.59,99,14,434.55,146.91,afternoon,Mumbai,postpaid,data
20126,11.96,404,26,155.43,138.82,afternoon,Mumbai,postpaid,combo
20127,18.59,463,19,261.12,332.91,night,Mumbai,prepaid,combo
20128,8.96,597,6,184.84,181.38,evening,Delhi,prepaid,combo
20129,19.67,533,25,239.18,313.52,morning,Chennai,prepaid,combo
20130,6.0,429,26,49.09,123.42,morning,Hyderabad,postpaid,combo
20131,4.88,282,13,442.34,214.84,night,Mumbai,prepaid,combo
20132,12.8,241,12,445.4,269.92,morning,Hyderabad,postpaid,combo
20133,7.63,182,13,338.11,89.96,evening,Delhi,postpaid,combo
20134,12.56,92,19,268.71,292.73,night,Delhi,postpaid,data
20135,6.17,111,43,435.89,307.87,morning,Bangalore,prepaid,combo
20136,12.4,114,31,424.21,282.45,night,Pune,postpaid,data
20137,5.59,52,38,136.07,67.45,afternoon,Delhi,postpaid,combo
20138,1.11,248,1,428.83,283.54,night,Bangalore,postpaid,combo
20139,18.25,284,15,393.1,407.55,night,Hyderabad,prepaid,combo
20140,17.68,106,17,51.81,387.27,morning,Hyderabad,postpaid,data
20141,19.42,24,32,473.0,151.8,morning,Chennai,prepaid,data
20142,14.36,318,32,122.19,113.22,night,Chennai,prepaid,combo
20143,13.69,238,46,281.76,157.3,morning,Chennai,prepaid,combo
20144,11.22,541,28,449.65,423.12,morning,Bangalore,postpaid,combo
20145,2.61,441,24,471.51,384.76,morning,Hyderabad,postpaid,combo
20146,3.87,414,31,152.7,312.17,morning,Mumbai,postpaid,combo
20147,5.86,406,9,390.56,418.75,afternoon,Hyderabad,postpaid,combo
20148,17.81,267,12,209.73,421.4,afternoon,Mumbai,prepaid,data
20149,3.54,373,2,249.62,481.31,night,Bangalore,prepaid,combo
20150,18.47,143,22,363.55,65.81,night,Pune,postpaid,data
20151,10.5,102,25,418.62,97.11,morning,Hyderabad,prepaid,data
20152,14.34,492,4,299.01,484.1,afternoon,Delhi,prepaid,combo
20153,2.29,339,16,360.87,395.9,night,Chennai,prepaid,combo
20154,5.45,477,28,113.83,471.5,evening,Delhi,prepaid,combo
20155,19.17,354,31,270.98,206.93,night,Hyderabad,postpaid,combo
20156,5.4,531,39,418.76,348.42,night,Delhi,postpaid,combo
20157,6.0,420,33,432.53,250.07,night,Bangalore,postpaid,combo
20158,4.03,400,38,367.58,210.21,evening,Delhi,postpaid,combo
20159,2.67,571,30,119.77,483.16,afternoon,Chennai,postpaid,combo
20160,4.74,95,11,298.3,162.23,afternoon,Pune,prepaid,data
20161,12.88,55,37,71.15,170.79,night,Chennai,postpaid,data
20162,9.16,522,20,456.28,104.28,afternoon,Delhi,prepaid,combo
20163,11.12,354,21,131.17,229.58,night,Pune,prepaid,combo
20164,2.54,448,29,200.29,178.28,afternoon,Hyderabad,prepaid,combo
20165,16.06,257,19,364.17,288.35,evening,Mumbai,prepaid,data
20166,15.7,62,21,397.18,365.77,evening,Mumbai,prepaid,data
20167,0.53,414,1,252.23,487.7,evening,Chennai,postpaid,combo
20168,7.73,122,6,250.93,243.87,evening,Hyderabad,prepaid,combo
20169,1.47,425,37,235.09,109.59,morning,Bangalore,postpaid,combo
20170,15.86,248,32,284.78,366.08,night,Mumbai,postpaid,combo
20171,14.77,23,48,489.43,388.22,evening,Chennai,prepaid,data
20172,18.05,307,27,395.36,140.49,evening,Pune,postpaid,combo
20173,4.8,422,27,115.0,188.49,night,Chennai,postpaid,combo
20174,9.18,297,5,161.19,148.44,evening,Chennai,postpaid,data
20175,3.77,20,30,479.86,387.2,night,Delhi,postpaid,combo
20176,7.49,165,35,262.91,207.19,morning,Delhi,postpaid,combo
20177,10.49,462,9,379.65,496.69,afternoon,Mumbai,postpaid,combo
20178,1.16,290,18,102.77,303.74,afternoon,Mumbai,postpaid,data
20179,14.33,61,5,363.49,403.61,morning,Delhi,postpaid,data
20180,10.91,188,33,84.69,217.51,evening,Hyderabad,prepaid,data
20181,16.6,563,7,395.03,318.18,evening,Delhi,postpaid,combo
20182,5.51,222,5,255.44,152.78,afternoon,Bangalore,prepaid,data
20183,18.08,66,40,381.74,301.0,night,Hyderabad,prepaid,data
20184,19.97,20,46,247.73,78.58,evening,Bangalore,postpaid,data
20185,18.39,332,24,116.3,437.48,afternoon,Delhi,postpaid,combo
20186,15.58,39,14,90.5,92.54,morning,Mumbai,postpaid,data
20187,16.27,485,21,243.72,154.69,afternoon,Mumbai,prepaid,combo
20188,11.52,370,3,70.93,381.72,afternoon,Chennai,postpaid,combo
20189,3.88,32,8,356.01,275.75,afternoon,Chennai,prepaid,data
20190,13.57,350,21,480.33,477.64,evening,Bangalore,prepaid,combo
20191,14.28,526,17,466.6,80.66,evening,Chennai,prepaid,combo
20192,19.71,265,44,309.78,403.25,evening,Hyderabad,postpaid,combo
20193,10.87,181,42,305.96,379.31,night,Chennai,postpaid,data
20194,5.5,536,23,303.7,175.14,afternoon,Pune,postpaid,combo
20195,13.71,523,34,454.97,159.81,afternoon,Bangalore,postpaid,combo
20196,19.59,221,2,71.0,193.47,night,Bangalore,postpaid,combo
20197,3.63,391,17,341.46,236.37,morning,Pune,prepaid,combo
20198,6.59,50,24,258.42,382.25,morning,Hyderabad,postpaid,data
20199,10.88,312,19,474.72,314.37,morning,Bangalore,prepaid,combo
20200,3.49,135,38,164.19,182.12,evening,Pune,postpaid,combo
20201,0.54,350,24,168.86,64.24,afternoon,Chennai,prepaid,combo
20202,6.81,486,48,394.23,431.71,night,Delhi,postpaid,combo
20203,17.32,547,12,242.46,288.83,night,Bangalore,postpaid,combo
20204,0.97,541,13,210.2,448.87,afternoon,Pune,prepaid,combo
20205,8.64,301,29,186.27,91.61,morning,Mumbai,postpaid,combo
20206,15.27,564,43,116.93,151.66,night,Pune,prepaid,combo
20207,19.07,539,39,117.0,279.75,morning,Bangalore,postpaid,combo
20208,19.71,214,27,146.87,197.82,evening,Hyderabad,prepaid,combo
20209,8.5,88,29,375.02,192.84,afternoon,Chennai,prepaid,data
20210,19.01,537,32,318.79,405.12,night,Delhi,postpaid,combo
20211,0.8,482,49,452.43,171.39,morning,Pune,prepaid,combo
20212,14.94,112,45,296.76,184.15,night,Hyderabad,postpaid,data
20213,12.89,106,17,382.31,187.95,evening,Chennai,prepaid,data
20214,5.07,525,27,192.66,183.5,morning,Chennai,prepaid,combo
20215,10.2,257,36,422.83,135.78,afternoon,Hyderabad,prepaid,combo
20216,2.68,331,8,423.85,372.79,evening,Bangalore,postpaid,combo
20217,17.44,455,13,87.17,202.38,evening,Delhi,prepaid,combo
20218,7.22,72,4,143.23,179.84,afternoon,Pune,postpaid,combo
20219,12.56,188,34,453.38,421.34,evening,Hyderabad,prepaid,data
20220,3.26,201,48,170.51,285.96,morning,Bangalore,postpaid,combo
20221,4.2,20,47,275.29,312.39,evening,Delhi,postpaid,combo
20222,19.84,172,6,464.76,318.43,evening,Delhi,postpaid,data
20223,15.09,426,47,404.84,327.35,morning,Pune,postpaid,combo
20224,19.24,587,45,473.06,237.73,afternoon,Chennai,postpaid,combo
20225,5.99,394,43,164.88,318.22,morning,Delhi,prepaid,combo
20226,3.37,42,0,346.6,425.1,morning,Pune,postpaid,combo
20227,10.11,86,44,227.5,328.12,night,Mumbai,prepaid,data
20228,9.94,458,34,154.84,206.61,evening,Delhi,postpaid,combo
20229,3.58,230,37,280.36,98.48,afternoon,Delhi,prepaid,combo
20230,14.69,182,1,480.44,225.5,night,Chennai,prepaid,data
20231,7.3,95,48,348.95,491.4,evening,Hyderabad,prepaid,combo
20232,3.81,309,3,472.42,313.95,evening,Chennai,prepaid,combo
20233,6.71,566,9,122.26,494.0,afternoon,Bangalore,prepaid,combo
20234,11.32,445,34,287.39,142.9,morning,Chennai,prepaid,combo
20235,14.56,26,43,292.01,144.28,night,Delhi,postpaid,data
20236,9.69,59,33,143.02,196.18,afternoon,Hyderabad,prepaid,data
20237,10.56,513,38,157.38,451.21,morning,Chennai,postpaid,combo
20238,2.87,441,42,468.42,55.68,night,Delhi,postpaid,combo
20239,18.3,171,31,254.62,340.57,evening,Delhi,prepaid,data
20240,18.58,359,20,460.43,346.74,night,Hyderabad,prepaid,combo
20241,13.7,11,20,146.49,86.16,afternoon,Chennai,prepaid,data
20242,0.45,193,22,236.68,467.67,afternoon,Mumbai,prepaid,data
20243,10.79,441,35,357.48,362.46,afternoon,Delhi,postpaid,combo
20244,12.62,381,14,62.18,245.39,evening,Hyderabad,postpaid,combo
20245,19.89,453,0,327.04,487.87,afternoon,Pune,postpaid,combo
20246,19.92,504,28,489.52,286.18,afternoon,Mumbai,postpaid,combo
20247,17.17,46,29,126.04,196.82,afternoon,Delhi,postpaid,data
20248,1.37,542,18,484.38,284.05,morning,Delhi,prepaid,combo
20249,19.07,283,32,280.97,364.41,evening,Bangalore,postpaid,combo
20250,12.29,510,23,253.4,486.3,night,Delhi,postpaid,combo
20251,16.04,192,5,129.42,251.2,morning,Pune,postpaid,data
20252,8.2,217,9,293.59,215.23,morning,Pune,postpaid,combo
20253,6.46,118,45,161.53,470.08,night,Chennai,postpaid,combo
20254,9.32,584,46,51.95,399.26,morning,Chennai,prepaid,combo
20255,3.02,25,17,402.63,254.59,morning,Chennai,postpaid,data
20256,7.21,223,6,200.06,216.17,night,Chennai,postpaid,combo
20257,17.17,329,9,418.29,235.14,evening,Hyderabad,postpaid,combo
20258,0.86,483,27,261.14,55.95,evening,Delhi,postpaid,combo
20259,3.1,96,38,58.07,260.98,evening,Chennai,prepaid,combo
20260,2.59,407,33,424.97,76.8,morning,Delhi,prepaid,combo
20261,8.12,72,41,340.77,355.47,evening,Hyderabad,prepaid,data
20262,19.94,85,33,225.98,464.62,morning,Chennai,postpaid,data
20263,3.55,468,26,311.75,490.86,night,Mumbai,postpaid,combo
20264,3.0,397,41,478.88,335.83,evening,Pune,postpaid,combo
20265,18.31,482,48,423.04,209.84,afternoon,Bangalore,prepaid,combo
20266,17.65,354,2,101.02,293.36,afternoon,Pune,prepaid,combo
20267,0.74,373,6,223.68,435.29,night,Mumbai,postpaid,combo
20268,15.06,285,49,436.76,364.32,night,Hyderabad,prepaid,combo
20269,13.14,465,14,197.57,278.7,night,Delhi,postpaid,combo
20270,15.38,33,38,119.56,165.44,morning,Bangalore,prepaid,data
20271,9.94,303,34,421.15,319.17,night,Hyderabad,prepaid,combo
20272,19.83,338,0,286.46,112.72,night,Mumbai,postpaid,combo
20273,0.97,417,13,424.22,279.68,morning,Pune,postpaid,combo
20274,4.76,334,40,349.02,375.39,night,Pune,prepaid,combo
20275,7.99,441,25,127.73,122.91,afternoon,Chennai,postpaid,combo
20276,9.05,54,21,138.22,361.65,night,Pune,postpaid,data
20277,18.44,342,19,459.34,115.77,afternoon,Mumbai,prepaid,combo
20278,11.24,414,35,372.76,423.11,morning,Bangalore,prepaid,combo
20279,1.0,446,35,272.63,441.42,evening,Pune,postpaid,combo
20280,8.22,458,34,380.52,253.71,morning,Hyderabad,postpaid,combo
20281,8.39,273,45,475.5,348.59,night,Mumbai,prepaid,combo
20282,19.31,481,15,444.97,89.19,morning,Delhi,prepaid,combo
20283,12.02,43,5,252.18,55.15,night,Pune,postpaid,data
20284,12.75,147,21,56.23,124.97,night,Delhi,postpaid,data
20285,14.29,394,6,198.29,358.54,evening,Hyderabad,postpaid,combo
